wikidata,Q13270,drop_variation,History of cookies,"⚠️ AN ARTICLE TITLE ABOUT A TOPIC IS NOT A NAME FOR A FOOD. Seven shape rules, each measured separately and each shipped only at 100 percent on everything read. The population is names on a kept row supplied ONLY by an en.wikipedia redirect, 13,223 of them. ⚠️ EVERY MECHANICAL CUT BEFORE THIS ONE KEYS ON A PROPERTY THESE DO NOT HAVE. They are well formed English, not initialisms, not symbols, not dead languages, not translations. The only thing they share is that they describe a topic rather than name a food, so the rule has to key on SHAPE. Recall was 11 of the 12 hot dog debate titles removed by hand, the miss being 'Ketchup on hot dogs'. Total 0 recipe lines, so nothing this removes was answering anything. THIS RULE: a history. 'History of pasta' is an article about pasta, not a pasta.",2026-08-25
wikidata,Q1144935,drop_variation,History of curry,"⚠️ AN ARTICLE TITLE ABOUT A TOPIC IS NOT A NAME FOR A FOOD. Seven shape rules, each measured separately and each shipped only at 100 percent on everything read. The population is names on a kept row supplied ONLY by an en.wikipedia redirect, 13,223 of them. ⚠️ EVERY MECHANICAL CUT BEFORE THIS ONE KEYS ON A PROPERTY THESE DO NOT HAVE. They are well formed English, not initialisms, not symbols, not dead languages, not translations. The only thing they share is that they describe a topic rather than name a food, so the rule has to key on SHAPE. Recall was 11 of the 12 hot dog debate titles removed by hand, the miss being 'Ketchup on hot dogs'. Total 0 recipe lines, so nothing this removes was answering anything. THIS RULE: a history. 'History of pasta' is an article about pasta, not a pasta.",2026-08-25
wikidata,Q955945,drop_variation,History of dried cherries,"⚠️ AN ARTICLE TITLE ABOUT A TOPIC IS NOT A NAME FOR A FOOD. Seven shape rules, each measured separately and each shipped only at 100 percent on everything read. The population is names on a kept row supplied ONLY by an en.wikipedia redirect, 13,223 of them. ⚠️ EVERY MECHANICAL CUT BEFORE THIS ONE KEYS ON A PROPERTY THESE DO NOT HAVE. They are well formed English, not initialisms, not symbols, not dead languages, not translations. The only thing they share is that they describe a topic rather than name a food, so the rule has to key on SHAPE. Recall was 11 of the 12 hot dog debate titles removed by hand, the miss being 'Ketchup on hot dogs'. Total 0 recipe lines, so nothing this removes was answering anything. THIS RULE: a history. 'History of pasta' is an article about pasta, not a pasta.",2026-08-25
wikidata,Q12533094,drop_variation,History of eggplant,"⚠️ AN ARTICLE TITLE ABOUT A TOPIC IS NOT A NAME FOR A FOOD. Seven shape rules, each measured separately and each shipped only at 100 percent on everything read. The population is names on a kept row supplied ONLY by an en.wikipedia redirect, 13,223 of them. ⚠️ EVERY MECHANICAL CUT BEFORE THIS ONE KEYS ON A PROPERTY THESE DO NOT HAVE. They are well formed English, not initialisms, not symbols, not dead languages, not translations. The only thing they share is that they describe a topic rather than name a food, so the rule has to key on SHAPE. Recall was 11 of the 12 hot dog debate titles removed by hand, the miss being 'Ketchup on hot dogs'. Total 0 recipe lines, so nothing this removes was answering anything. THIS RULE: a history. 'History of pasta' is an article about pasta, not a pasta.",2026-08-25
wikidata,Q104158392,drop_variation,History of French mother sauces,"⚠️ AN ARTICLE TITLE ABOUT A TOPIC IS NOT A NAME FOR A FOOD. Seven shape rules, each measured separately and each shipped only at 100 percent on everything read. The population is names on a kept row supplied ONLY by an en.wikipedia redirect, 13,223 of them. ⚠️ EVERY MECHANICAL CUT BEFORE THIS ONE KEYS ON A PROPERTY THESE DO NOT HAVE. They are well formed English, not initialisms, not symbols, not dead languages, not translations. The only thing they share is that they describe a topic rather than name a food, so the rule has to key on SHAPE. Recall was 11 of the 12 hot dog debate titles removed by hand, the miss being 'Ketchup on hot dogs'. Total 0 recipe lines, so nothing this removes was answering anything. THIS RULE: a history. 'History of pasta' is an article about pasta, not a pasta.",2026-08-25
wikidata,Q128470835,drop_variation,History of grapes,"⚠️ AN ARTICLE TITLE ABOUT A TOPIC IS NOT A NAME FOR A FOOD. Seven shape rules, each measured separately and each shipped only at 100 percent on everything read. The population is names on a kept row supplied ONLY by an en.wikipedia redirect, 13,223 of them. ⚠️ EVERY MECHANICAL CUT BEFORE THIS ONE KEYS ON A PROPERTY THESE DO NOT HAVE. They are well formed English, not initialisms, not symbols, not dead languages, not translations. The only thing they share is that they describe a topic rather than name a food, so the rule has to key on SHAPE. Recall was 11 of the 12 hot dog debate titles removed by hand, the miss being 'Ketchup on hot dogs'. Total 0 recipe lines, so nothing this removes was answering anything. THIS RULE: a history. 'History of pasta' is an article about pasta, not a pasta.",2026-08-25
wikidata,Q13233,drop_variation,History of ice cream,"⚠️ AN ARTICLE TITLE ABOUT A TOPIC IS NOT A NAME FOR A FOOD. Seven shape rules, each measured separately and each shipped only at 100 percent on everything read. The population is names on a kept row supplied ONLY by an en.wikipedia redirect, 13,223 of them. ⚠️ EVERY MECHANICAL CUT BEFORE THIS ONE KEYS ON A PROPERTY THESE DO NOT HAVE. They are well formed English, not initialisms, not symbols, not dead languages, not translations. The only thing they share is that they describe a topic rather than name a food, so the rule has to key on SHAPE. Recall was 11 of the 12 hot dog debate titles removed by hand, the miss being 'Ketchup on hot dogs'. Total 0 recipe lines, so nothing this removes was answering anything. THIS RULE: a history. 'History of pasta' is an article about pasta, not a pasta.",2026-08-25
wikidata,Q902318,drop_variation,History of iodised salt,"⚠️ AN ARTICLE TITLE ABOUT A TOPIC IS NOT A NAME FOR A FOOD. Seven shape rules, each measured separately and each shipped only at 100 percent on everything read. The population is names on a kept row supplied ONLY by an en.wikipedia redirect, 13,223 of them. ⚠️ EVERY MECHANICAL CUT BEFORE THIS ONE KEYS ON A PROPERTY THESE DO NOT HAVE. They are well formed English, not initialisms, not symbols, not dead languages, not translations. The only thing they share is that they describe a topic rather than name a food, so the rule has to key on SHAPE. Recall was 11 of the 12 hot dog debate titles removed by hand, the miss being 'Ketchup on hot dogs'. Total 0 recipe lines, so nothing this removes was answering anything. THIS RULE: a history. 'History of pasta' is an article about pasta, not a pasta.",2026-08-25
wikidata,Q816663,drop_variation,History of jollof rice,"⚠️ AN ARTICLE TITLE ABOUT A TOPIC IS NOT A NAME FOR A FOOD. Seven shape rules, each measured separately and each shipped only at 100 percent on everything read. The population is names on a kept row supplied ONLY by an en.wikipedia redirect, 13,223 of them. ⚠️ EVERY MECHANICAL CUT BEFORE THIS ONE KEYS ON A PROPERTY THESE DO NOT HAVE. They are well formed English, not initialisms, not symbols, not dead languages, not translations. The only thing they share is that they describe a topic rather than name a food, so the rule has to key on SHAPE. Recall was 11 of the 12 hot dog debate titles removed by hand, the miss being 'Ketchup on hot dogs'. Total 0 recipe lines, so nothing this removes was answering anything. THIS RULE: a history. 'History of pasta' is an article about pasta, not a pasta.",2026-08-25
off_taxonomy,en:nachos,drop_variation,History of nachos,"⚠️ AN ARTICLE TITLE ABOUT A TOPIC IS NOT A NAME FOR A FOOD. Seven shape rules, each measured separately and each shipped only at 100 percent on everything read. The population is names on a kept row supplied ONLY by an en.wikipedia redirect, 13,223 of them. ⚠️ EVERY MECHANICAL CUT BEFORE THIS ONE KEYS ON A PROPERTY THESE DO NOT HAVE. They are well formed English, not initialisms, not symbols, not dead languages, not translations. The only thing they share is that they describe a topic rather than name a food, so the rule has to key on SHAPE. Recall was 11 of the 12 hot dog debate titles removed by hand, the miss being 'Ketchup on hot dogs'. Total 0 recipe lines, so nothing this removes was answering anything. THIS RULE: a history. 'History of pasta' is an article about pasta, not a pasta.",2026-08-25
wikidata,Q192874,drop_variation,History of noodles,"⚠️ AN ARTICLE TITLE ABOUT A TOPIC IS NOT A NAME FOR A FOOD. Seven shape rules, each measured separately and each shipped only at 100 percent on everything read. The population is names on a kept row supplied ONLY by an en.wikipedia redirect, 13,223 of them. ⚠️ EVERY MECHANICAL CUT BEFORE THIS ONE KEYS ON A PROPERTY THESE DO NOT HAVE. They are well formed English, not initialisms, not symbols, not dead languages, not translations. The only thing they share is that they describe a topic rather than name a food, so the rule has to key on SHAPE. Recall was 11 of the 12 hot dog debate titles removed by hand, the miss being 'Ketchup on hot dogs'. Total 0 recipe lines, so nothing this removes was answering anything. THIS RULE: a history. 'History of pasta' is an article about pasta, not a pasta.",2026-08-25
,pasta,drop_variation,History of pasta,"⚠️ AN ARTICLE TITLE ABOUT A TOPIC IS NOT A NAME FOR A FOOD. Seven shape rules, each measured separately and each shipped only at 100 percent on everything read. The population is names on a kept row supplied ONLY by an en.wikipedia redirect, 13,223 of them. ⚠️ EVERY MECHANICAL CUT BEFORE THIS ONE KEYS ON A PROPERTY THESE DO NOT HAVE. They are well formed English, not initialisms, not symbols, not dead languages, not translations. The only thing they share is that they describe a topic rather than name a food, so the rule has to key on SHAPE. Recall was 11 of the 12 hot dog debate titles removed by hand, the miss being 'Ketchup on hot dogs'. Total 0 recipe lines, so nothing this removes was answering anything. THIS RULE: a history. 'History of pasta' is an article about pasta, not a pasta.",2026-08-25
wikidata,Q170219,drop_variation,History of sake,"⚠️ AN ARTICLE TITLE ABOUT A TOPIC IS NOT A NAME FOR A FOOD. Seven shape rules, each measured separately and each shipped only at 100 percent on everything read. The population is names on a kept row supplied ONLY by an en.wikipedia redirect, 13,223 of them. ⚠️ EVERY MECHANICAL CUT BEFORE THIS ONE KEYS ON A PROPERTY THESE DO NOT HAVE. They are well formed English, not initialisms, not symbols, not dead languages, not translations. The only thing they share is that they describe a topic rather than name a food, so the rule has to key on SHAPE. Recall was 11 of the 12 hot dog debate titles removed by hand, the miss being 'Ketchup on hot dogs'. Total 0 recipe lines, so nothing this removes was answering anything. THIS RULE: a history. 'History of pasta' is an article about pasta, not a pasta.",2026-08-25
wikidata,Q229385,drop_variation,History of soy sauce,"⚠️ AN ARTICLE TITLE ABOUT A TOPIC IS NOT A NAME FOR A FOOD. Seven shape rules, each measured separately and each shipped only at 100 percent on everything read. The population is names on a kept row supplied ONLY by an en.wikipedia redirect, 13,223 of them. ⚠️ EVERY MECHANICAL CUT BEFORE THIS ONE KEYS ON A PROPERTY THESE DO NOT HAVE. They are well formed English, not initialisms, not symbols, not dead languages, not translations. The only thing they share is that they describe a topic rather than name a food, so the rule has to key on SHAPE. Recall was 11 of the 12 hot dog debate titles removed by hand, the miss being 'Ketchup on hot dogs'. Total 0 recipe lines, so nothing this removes was answering anything. THIS RULE: a history. 'History of pasta' is an article about pasta, not a pasta.",2026-08-25
wikidata,Q321263,drop_variation,History of Spumante,"⚠️ AN ARTICLE TITLE ABOUT A TOPIC IS NOT A NAME FOR A FOOD. Seven shape rules, each measured separately and each shipped only at 100 percent on everything read. The population is names on a kept row supplied ONLY by an en.wikipedia redirect, 13,223 of them. ⚠️ EVERY MECHANICAL CUT BEFORE THIS ONE KEYS ON A PROPERTY THESE DO NOT HAVE. They are well formed English, not initialisms, not symbols, not dead languages, not translations. The only thing they share is that they describe a topic rather than name a food, so the rule has to key on SHAPE. Recall was 11 of the 12 hot dog debate titles removed by hand, the miss being 'Ketchup on hot dogs'. Total 0 recipe lines, so nothing this removes was answering anything. THIS RULE: a history. 'History of pasta' is an article about pasta, not a pasta.",2026-08-25
wikidata,Q37937,drop_variation,History of sweet potatoes,"⚠️ AN ARTICLE TITLE ABOUT A TOPIC IS NOT A NAME FOR A FOOD. Seven shape rules, each measured separately and each shipped only at 100 percent on everything read. The population is names on a kept row supplied ONLY by an en.wikipedia redirect, 13,223 of them. ⚠️ EVERY MECHANICAL CUT BEFORE THIS ONE KEYS ON A PROPERTY THESE DO NOT HAVE. They are well formed English, not initialisms, not symbols, not dead languages, not translations. The only thing they share is that they describe a topic rather than name a food, so the rule has to key on SHAPE. Recall was 11 of the 12 hot dog debate titles removed by hand, the miss being 'Ketchup on hot dogs'. Total 0 recipe lines, so nothing this removes was answering anything. THIS RULE: a history. 'History of pasta' is an article about pasta, not a pasta.",2026-08-25
wikidata,Q585246,drop_variation,History of tacos,"⚠️ AN ARTICLE TITLE ABOUT A TOPIC IS NOT A NAME FOR A FOOD. Seven shape rules, each measured separately and each shipped only at 100 percent on everything read. The population is names on a kept row supplied ONLY by an en.wikipedia redirect, 13,223 of them. ⚠️ EVERY MECHANICAL CUT BEFORE THIS ONE KEYS ON A PROPERTY THESE DO NOT HAVE. They are well formed English, not initialisms, not symbols, not dead languages, not translations. The only thing they share is that they describe a topic rather than name a food, so the rule has to key on SHAPE. Recall was 11 of the 12 hot dog debate titles removed by hand, the miss being 'Ketchup on hot dogs'. Total 0 recipe lines, so nothing this removes was answering anything. THIS RULE: a history. 'History of pasta' is an article about pasta, not a pasta.",2026-08-25
wikidata,Q227997,drop_variation,History of taro,"⚠️ AN ARTICLE TITLE ABOUT A TOPIC IS NOT A NAME FOR A FOOD. Seven shape rules, each measured separately and each shipped only at 100 percent on everything read. The population is names on a kept row supplied ONLY by an en.wikipedia redirect, 13,223 of them. ⚠️ EVERY MECHANICAL CUT BEFORE THIS ONE KEYS ON A PROPERTY THESE DO NOT HAVE. They are well formed English, not initialisms, not symbols, not dead languages, not translations. The only thing they share is that they describe a topic rather than name a food, so the rule has to key on SHAPE. Recall was 11 of the 12 hot dog debate titles removed by hand, the miss being 'Ketchup on hot dogs'. Total 0 recipe lines, so nothing this removes was answering anything. THIS RULE: a history. 'History of pasta' is an article about pasta, not a pasta.",2026-08-25
wikidata,Q13241,drop_variation,History of vanilla,"⚠️ AN ARTICLE TITLE ABOUT A TOPIC IS NOT A NAME FOR A FOOD. Seven shape rules, each measured separately and each shipped only at 100 percent on everything read. The population is names on a kept row supplied ONLY by an en.wikipedia redirect, 13,223 of them. ⚠️ EVERY MECHANICAL CUT BEFORE THIS ONE KEYS ON A PROPERTY THESE DO NOT HAVE. They are well formed English, not initialisms, not symbols, not dead languages, not translations. The only thing they share is that they describe a topic rather than name a food, so the rule has to key on SHAPE. Recall was 11 of the 12 hot dog debate titles removed by hand, the miss being 'Ketchup on hot dogs'. Total 0 recipe lines, so nothing this removes was answering anything. THIS RULE: a history. 'History of pasta' is an article about pasta, not a pasta.",2026-08-25
wikidata,Q12071938,drop_variation,History of vanilla ice cream,"⚠️ AN ARTICLE TITLE ABOUT A TOPIC IS NOT A NAME FOR A FOOD. Seven shape rules, each measured separately and each shipped only at 100 percent on everything read. The population is names on a kept row supplied ONLY by an en.wikipedia redirect, 13,223 of them. ⚠️ EVERY MECHANICAL CUT BEFORE THIS ONE KEYS ON A PROPERTY THESE DO NOT HAVE. They are well formed English, not initialisms, not symbols, not dead languages, not translations. The only thing they share is that they describe a topic rather than name a food, so the rule has to key on SHAPE. Recall was 11 of the 12 hot dog debate titles removed by hand, the miss being 'Ketchup on hot dogs'. Total 0 recipe lines, so nothing this removes was answering anything. THIS RULE: a history. 'History of pasta' is an article about pasta, not a pasta.",2026-08-25
wikidata,Q15645384,drop_variation,History of wheat cultivation,"⚠️ AN ARTICLE TITLE ABOUT A TOPIC IS NOT A NAME FOR A FOOD. Seven shape rules, each measured separately and each shipped only at 100 percent on everything read. The population is names on a kept row supplied ONLY by an en.wikipedia redirect, 13,223 of them. ⚠️ EVERY MECHANICAL CUT BEFORE THIS ONE KEYS ON A PROPERTY THESE DO NOT HAVE. They are well formed English, not initialisms, not symbols, not dead languages, not translations. The only thing they share is that they describe a topic rather than name a food, so the rule has to key on SHAPE. Recall was 11 of the 12 hot dog debate titles removed by hand, the miss being 'Ketchup on hot dogs'. Total 0 recipe lines, so nothing this removes was answering anything. THIS RULE: a history. 'History of pasta' is an article about pasta, not a pasta.",2026-08-25
wikidata,Q585246,drop_variation,Taco history,"⚠️ AN ARTICLE TITLE ABOUT A TOPIC IS NOT A NAME FOR A FOOD. Seven shape rules, each measured separately and each shipped only at 100 percent on everything read. The population is names on a kept row supplied ONLY by an en.wikipedia redirect, 13,223 of them. ⚠️ EVERY MECHANICAL CUT BEFORE THIS ONE KEYS ON A PROPERTY THESE DO NOT HAVE. They are well formed English, not initialisms, not symbols, not dead languages, not translations. The only thing they share is that they describe a topic rather than name a food, so the rule has to key on SHAPE. Recall was 11 of the 12 hot dog debate titles removed by hand, the miss being 'Ketchup on hot dogs'. Total 0 recipe lines, so nothing this removes was answering anything. THIS RULE: a history. 'History of pasta' is an article about pasta, not a pasta.",2026-08-25
,pasta,drop_variation,The History of Pasta,"⚠️ AN ARTICLE TITLE ABOUT A TOPIC IS NOT A NAME FOR A FOOD. Seven shape rules, each measured separately and each shipped only at 100 percent on everything read. The population is names on a kept row supplied ONLY by an en.wikipedia redirect, 13,223 of them. ⚠️ EVERY MECHANICAL CUT BEFORE THIS ONE KEYS ON A PROPERTY THESE DO NOT HAVE. They are well formed English, not initialisms, not symbols, not dead languages, not translations. The only thing they share is that they describe a topic rather than name a food, so the rule has to key on SHAPE. Recall was 11 of the 12 hot dog debate titles removed by hand, the miss being 'Ketchup on hot dogs'. Total 0 recipe lines, so nothing this removes was answering anything. THIS RULE: a history. 'History of pasta' is an article about pasta, not a pasta.",2026-08-25
wikidata,Q107262071,drop_variation,Anthropology of meat eating,"⚠️ AN ARTICLE TITLE ABOUT A TOPIC IS NOT A NAME FOR A FOOD. Seven shape rules, each measured separately and each shipped only at 100 percent on everything read. The population is names on a kept row supplied ONLY by an en.wikipedia redirect, 13,223 of them. ⚠️ EVERY MECHANICAL CUT BEFORE THIS ONE KEYS ON A PROPERTY THESE DO NOT HAVE. They are well formed English, not initialisms, not symbols, not dead languages, not translations. The only thing they share is that they describe a topic rather than name a food, so the rule has to key on SHAPE. Recall was 11 of the 12 hot dog debate titles removed by hand, the miss being 'Ketchup on hot dogs'. Total 0 recipe lines, so nothing this removes was answering anything. THIS RULE: an event or an activity. 'Pancake race' and 'Meat eating' are things people DO.",2026-08-25
wikidata,Q167296,drop_variation,Cider festival,"⚠️ AN ARTICLE TITLE ABOUT A TOPIC IS NOT A NAME FOR A FOOD. Seven shape rules, each measured separately and each shipped only at 100 percent on everything read. The population is names on a kept row supplied ONLY by an en.wikipedia redirect, 13,223 of them. ⚠️ EVERY MECHANICAL CUT BEFORE THIS ONE KEYS ON A PROPERTY THESE DO NOT HAVE. They are well formed English, not initialisms, not symbols, not dead languages, not translations. The only thing they share is that they describe a topic rather than name a food, so the rule has to key on SHAPE. Recall was 11 of the 12 hot dog debate titles removed by hand, the miss being 'Ketchup on hot dogs'. Total 0 recipe lines, so nothing this removes was answering anything. THIS RULE: an event or an activity. 'Pancake race' and 'Meat eating' are things people DO.",2026-08-25
wikidata,Q826031,drop_variation,Dog eating,"⚠️ AN ARTICLE TITLE ABOUT A TOPIC IS NOT A NAME FOR A FOOD. Seven shape rules, each measured separately and each shipped only at 100 percent on everything read. The population is names on a kept row supplied ONLY by an en.wikipedia redirect, 13,223 of them. ⚠️ EVERY MECHANICAL CUT BEFORE THIS ONE KEYS ON A PROPERTY THESE DO NOT HAVE. They are well formed English, not initialisms, not symbols, not dead languages, not translations. The only thing they share is that they describe a topic rather than name a food, so the rule has to key on SHAPE. Recall was 11 of the 12 hot dog debate titles removed by hand, the miss being 'Ketchup on hot dogs'. Total 0 recipe lines, so nothing this removes was answering anything. THIS RULE: an event or an activity. 'Pancake race' and 'Meat eating' are things people DO.",2026-08-25
wikidata,Q826031,drop_variation,Dog-eating,"⚠️ AN ARTICLE TITLE ABOUT A TOPIC IS NOT A NAME FOR A FOOD. Seven shape rules, each measured separately and each shipped only at 100 percent on everything read. The population is names on a kept row supplied ONLY by an en.wikipedia redirect, 13,223 of them. ⚠️ EVERY MECHANICAL CUT BEFORE THIS ONE KEYS ON A PROPERTY THESE DO NOT HAVE. They are well formed English, not initialisms, not symbols, not dead languages, not translations. The only thing they share is that they describe a topic rather than name a food, so the rule has to key on SHAPE. Recall was 11 of the 12 hot dog debate titles removed by hand, the miss being 'Ketchup on hot dogs'. Total 0 recipe lines, so nothing this removes was answering anything. THIS RULE: an event or an activity. 'Pancake race' and 'Meat eating' are things people DO.",2026-08-25
wikidata,Q3270297,drop_variation,Giant vegetable competition,"⚠️ AN ARTICLE TITLE ABOUT A TOPIC IS NOT A NAME FOR A FOOD. Seven shape rules, each measured separately and each shipped only at 100 percent on everything read. The population is names on a kept row supplied ONLY by an en.wikipedia redirect, 13,223 of them. ⚠️ EVERY MECHANICAL CUT BEFORE THIS ONE KEYS ON A PROPERTY THESE DO NOT HAVE. They are well formed English, not initialisms, not symbols, not dead languages, not translations. The only thing they share is that they describe a topic rather than name a food, so the rule has to key on SHAPE. Recall was 11 of the 12 hot dog debate titles removed by hand, the miss being 'Ketchup on hot dogs'. Total 0 recipe lines, so nothing this removes was answering anything. THIS RULE: an event or an activity. 'Pancake race' and 'Meat eating' are things people DO.",2026-08-25
wikidata,Q3270297,drop_variation,Giant vegetable contest,"⚠️ AN ARTICLE TITLE ABOUT A TOPIC IS NOT A NAME FOR A FOOD. Seven shape rules, each measured separately and each shipped only at 100 percent on everything read. The population is names on a kept row supplied ONLY by an en.wikipedia redirect, 13,223 of them. ⚠️ EVERY MECHANICAL CUT BEFORE THIS ONE KEYS ON A PROPERTY THESE DO NOT HAVE. They are well formed English, not initialisms, not symbols, not dead languages, not translations. The only thing they share is that they describe a topic rather than name a food, so the rule has to key on SHAPE. Recall was 11 of the 12 hot dog debate titles removed by hand, the miss being 'Ketchup on hot dogs'. Total 0 recipe lines, so nothing this removes was answering anything. THIS RULE: an event or an activity. 'Pancake race' and 'Meat eating' are things people DO.",2026-08-25
wikidata,Q192935,drop_variation,Health benefits of eating seafood,"⚠️ AN ARTICLE TITLE ABOUT A TOPIC IS NOT A NAME FOR A FOOD. Seven shape rules, each measured separately and each shipped only at 100 percent on everything read. The population is names on a kept row supplied ONLY by an en.wikipedia redirect, 13,223 of them. ⚠️ EVERY MECHANICAL CUT BEFORE THIS ONE KEYS ON A PROPERTY THESE DO NOT HAVE. They are well formed English, not initialisms, not symbols, not dead languages, not translations. The only thing they share is that they describe a topic rather than name a food, so the rule has to key on SHAPE. Recall was 11 of the 12 hot dog debate titles removed by hand, the miss being 'Ketchup on hot dogs'. Total 0 recipe lines, so nothing this removes was answering anything. THIS RULE: an event or an activity. 'Pancake race' and 'Meat eating' are things people DO.",2026-08-25
wikidata,Q600396,drop_variation,Health hazards of eating fish,"⚠️ AN ARTICLE TITLE ABOUT A TOPIC IS NOT A NAME FOR A FOOD. Seven shape rules, each measured separately and each shipped only at 100 percent on everything read. The population is names on a kept row supplied ONLY by an en.wikipedia redirect, 13,223 of them. ⚠️ EVERY MECHANICAL CUT BEFORE THIS ONE KEYS ON A PROPERTY THESE DO NOT HAVE. They are well formed English, not initialisms, not symbols, not dead languages, not translations. The only thing they share is that they describe a topic rather than name a food, so the rule has to key on SHAPE. Recall was 11 of the 12 hot dog debate titles removed by hand, the miss being 'Ketchup on hot dogs'. Total 0 recipe lines, so nothing this removes was answering anything. THIS RULE: an event or an activity. 'Pancake race' and 'Meat eating' are things people DO.",2026-08-25
wikidata,Q192935,drop_variation,Health hazards of eating seafood,"⚠️ AN ARTICLE TITLE ABOUT A TOPIC IS NOT A NAME FOR A FOOD. Seven shape rules, each measured separately and each shipped only at 100 percent on everything read. The population is names on a kept row supplied ONLY by an en.wikipedia redirect, 13,223 of them. ⚠️ EVERY MECHANICAL CUT BEFORE THIS ONE KEYS ON A PROPERTY THESE DO NOT HAVE. They are well formed English, not initialisms, not symbols, not dead languages, not translations. The only thing they share is that they describe a topic rather than name a food, so the rule has to key on SHAPE. Recall was 11 of the 12 hot dog debate titles removed by hand, the miss being 'Ketchup on hot dogs'. Total 0 recipe lines, so nothing this removes was answering anything. THIS RULE: an event or an activity. 'Pancake race' and 'Meat eating' are things people DO.",2026-08-25
wikidata,Q1124327,drop_variation,Horse eating,"⚠️ AN ARTICLE TITLE ABOUT A TOPIC IS NOT A NAME FOR A FOOD. Seven shape rules, each measured separately and each shipped only at 100 percent on everything read. The population is names on a kept row supplied ONLY by an en.wikipedia redirect, 13,223 of them. ⚠️ EVERY MECHANICAL CUT BEFORE THIS ONE KEYS ON A PROPERTY THESE DO NOT HAVE. They are well formed English, not initialisms, not symbols, not dead languages, not translations. The only thing they share is that they describe a topic rather than name a food, so the rule has to key on SHAPE. Recall was 11 of the 12 hot dog debate titles removed by hand, the miss being 'Ketchup on hot dogs'. Total 0 recipe lines, so nothing this removes was answering anything. THIS RULE: an event or an activity. 'Pancake race' and 'Meat eating' are things people DO.",2026-08-25
wikidata,Q1795395,drop_variation,Kangaroo eating,"⚠️ AN ARTICLE TITLE ABOUT A TOPIC IS NOT A NAME FOR A FOOD. Seven shape rules, each measured separately and each shipped only at 100 percent on everything read. The population is names on a kept row supplied ONLY by an en.wikipedia redirect, 13,223 of them. ⚠️ EVERY MECHANICAL CUT BEFORE THIS ONE KEYS ON A PROPERTY THESE DO NOT HAVE. They are well formed English, not initialisms, not symbols, not dead languages, not translations. The only thing they share is that they describe a topic rather than name a food, so the rule has to key on SHAPE. Recall was 11 of the 12 hot dog debate titles removed by hand, the miss being 'Ketchup on hot dogs'. Total 0 recipe lines, so nothing this removes was answering anything. THIS RULE: an event or an activity. 'Pancake race' and 'Meat eating' are things people DO.",2026-08-25
wikidata,Q107262071,drop_variation,Meat eating,"⚠️ AN ARTICLE TITLE ABOUT A TOPIC IS NOT A NAME FOR A FOOD. Seven shape rules, each measured separately and each shipped only at 100 percent on everything read. The population is names on a kept row supplied ONLY by an en.wikipedia redirect, 13,223 of them. ⚠️ EVERY MECHANICAL CUT BEFORE THIS ONE KEYS ON A PROPERTY THESE DO NOT HAVE. They are well formed English, not initialisms, not symbols, not dead languages, not translations. The only thing they share is that they describe a topic rather than name a food, so the rule has to key on SHAPE. Recall was 11 of the 12 hot dog debate titles removed by hand, the miss being 'Ketchup on hot dogs'. Total 0 recipe lines, so nothing this removes was answering anything. THIS RULE: an event or an activity. 'Pancake race' and 'Meat eating' are things people DO.",2026-08-25
wikidata,Q1141370,drop_variation,Monkey Brain eating,"⚠️ AN ARTICLE TITLE ABOUT A TOPIC IS NOT A NAME FOR A FOOD. Seven shape rules, each measured separately and each shipped only at 100 percent on everything read. The population is names on a kept row supplied ONLY by an en.wikipedia redirect, 13,223 of them. ⚠️ EVERY MECHANICAL CUT BEFORE THIS ONE KEYS ON A PROPERTY THESE DO NOT HAVE. They are well formed English, not initialisms, not symbols, not dead languages, not translations. The only thing they share is that they describe a topic rather than name a food, so the rule has to key on SHAPE. Recall was 11 of the 12 hot dog debate titles removed by hand, the miss being 'Ketchup on hot dogs'. Total 0 recipe lines, so nothing this removes was answering anything. THIS RULE: an event or an activity. 'Pancake race' and 'Meat eating' are things people DO.",2026-08-25
,pancake,drop_variation,Pancake race,"⚠️ AN ARTICLE TITLE ABOUT A TOPIC IS NOT A NAME FOR A FOOD. Seven shape rules, each measured separately and each shipped only at 100 percent on everything read. The population is names on a kept row supplied ONLY by an en.wikipedia redirect, 13,223 of them. ⚠️ EVERY MECHANICAL CUT BEFORE THIS ONE KEYS ON A PROPERTY THESE DO NOT HAVE. They are well formed English, not initialisms, not symbols, not dead languages, not translations. The only thing they share is that they describe a topic rather than name a food, so the rule has to key on SHAPE. Recall was 11 of the 12 hot dog debate titles removed by hand, the miss being 'Ketchup on hot dogs'. Total 0 recipe lines, so nothing this removes was answering anything. THIS RULE: an event or an activity. 'Pancake race' and 'Meat eating' are things people DO.",2026-08-25
